city,country,state,suburb,lat,long,date,name,city_ascii,iso2,iso3,capital,population,worldcities_id,data_source,PRCP,SNWD,TMAX,TMIN
Kongsvinger,Norway,Hedmark,,59.89,12.3,2020-12-16,CHARLOTTENBERG,Kongsvinger,NO,NOR,minor,17829.0,1578097529,worldcities_small,1.7,46.0,,
Kongsvinger,Norway,Hedmark,,59.89,12.3,2020-12-17,CHARLOTTENBERG,Kongsvinger,NO,NOR,minor,17829.0,1578097529,worldcities_small,3.0,50.0,,
Kongsvinger,Norway,Hedmark,,59.89,12.3,2020-12-18,CHARLOTTENBERG,Kongsvinger,NO,NOR,minor,17829.0,1578097529,worldcities_small,0.88,50.0,,
Kongsvinger,Norway,Hedmark,,59.89,12.3,2020-12-19,CHARLOTTENBERG,Kongsvinger,NO,NOR,minor,17829.0,1578097529,worldcities_small,2.04,50.0,,
Kongsvinger,Norway,Hedmark,,59.89,12.3,2020-12-20,CHARLOTTENBERG,Kongsvinger,NO,NOR,minor,17829.0,1578097529,worldcities_small,1.7,48.0,,
Kongsvinger,Norway,Hedmark,,59.89,12.3,2020-12-21,CHARLOTTENBERG,Kongsvinger,NO,NOR,minor,17829.0,1578097529,worldcities_small,2.18,46.0,,
Kongsvinger,Norway,Hedmark,,59.89,12.3,2020-12-22,CHARLOTTENBERG,Kongsvinger,NO,NOR,minor,17829.0,1578097529,worldcities_small,0.58,46.0,,
Kongsvinger,Norway,Hedmark,,59.89,12.3,2020-12-23,CHARLOTTENBERG,Kongsvinger,NO,NOR,minor,17829.0,1578097529,worldcities_small,3.14,46.0,,
Kongsvinger,Norway,Hedmark,,59.89,12.3,2020-12-24,CHARLOTTENBERG,Kongsvinger,NO,NOR,minor,17829.0,1578097529,worldcities_small,1.48,44.0,,
Kongsvinger,Norway,Hedmark,,59.89,12.3,2020-12-25,CHARLOTTENBERG,Kongsvinger,NO,NOR,minor,17829.0,1578097529,worldcities_small,1.86,46.0,,
Kongsvinger,Norway,Hedmark,,59.89,12.3,2020-12-26,CHARLOTTENBERG,Kongsvinger,NO,NOR,minor,17829.0,1578097529,worldcities_small,3.18,56.0,,
Kongsvinger,Norway,Hedmark,,59.89,12.3,2020-12-27,CHARLOTTENBERG,Kongsvinger,NO,NOR,minor,17829.0,1578097529,worldcities_small,5.1,52.0,,
Kongsvinger,Norway,Hedmark,,59.89,12.3,2020-12-28,CHARLOTTENBERG,Kongsvinger,NO,NOR,minor,17829.0,1578097529,worldcities_small,2.48,64.0,,
Kongsvinger,Norway,Hedmark,,59.89,12.3,2020-12-29,CHARLOTTENBERG,Kongsvinger,NO,NOR,minor,17829.0,1578097529,worldcities_small,2.04,54.0,,
Kongsvinger,Norway,Hedmark,,59.89,12.3,2020-12-30,CHARLOTTENBERG,Kongsvinger,NO,NOR,minor,17829.0,1578097529,worldcities_small,1.24,50.0,,
Kongsvinger,Norway,Hedmark,,59.89,12.3,2020-12-31,CHARLOTTENBERG,Kongsvinger,NO,NOR,minor,17829.0,1578097529,worldcities_small,2.1,66.0,,
Luleå,Sweden,Norrbotten,,65.75,21.77,2020-01-01,SAVAST_V,Lulea,SE,SWE,admin,49123.0,1752765449,worldcities_small,,,2.1,-1.0
Luleå,Sweden,Norrbotten,,65.75,21.77,2020-01-02,SAVAST_V,Lulea,SE,SWE,admin,49123.0,1752765449,worldcities_small,,,-1.0,-4.7
Luleå,Sweden,Norrbotten,,65.75,21.77,2020-01-03,SAVAST_V,Lulea,SE,SWE,admin,49123.0,1752765449,worldcities_small,,,-4.7,-15.1
Luleå,Sweden,Norrbotten,,65.75,21.77,2020-01-04,SAVAST_V,Lulea,SE,SWE,admin,49123.0,1752765449,worldcities_small,,,-7.9,-19.7
Luleå,Sweden,Norrbotten,,65.75,21.77,2020-01-05,SAVAST_V,Lulea,SE,SWE,admin,49123.0,1752765449,worldcities_small,,,-15.1,-20.5
Luleå,Sweden,Norrbotten,,65.75,21.77,2020-01-06,SAVAST_V,Lulea,SE,SWE,admin,49123.0,1752765449,worldcities_small,,,-19.5,-29.0
Luleå,Sweden,Norrbotten,,65.75,21.77,2020-01-07,SAVAST_V,Lulea,SE,SWE,admin,49123.0,1752765449,worldcities_small,,,-28.9,-30.5
Luleå,Sweden,Norrbotten,,65.75,21.77,2020-01-08,SAVAST_V,Lulea,SE,SWE,admin,49123.0,1752765449,worldcities_small,,,-13.3,-29.5
Luleå,Sweden,Norrbotten,,65.75,21.77,2020-01-09,SAVAST_V,Lulea,SE,SWE,admin,49123.0,1752765449,worldcities_small,,,-11.5,-17.9
Luleå,Sweden,Norrbotten,,65.75,21.77,2020-01-10,SAVAST_V,Lulea,SE,SWE,admin,49123.0,1752765449,worldcities_small,,,-10.2,-13.9
Luleå,Sweden,Norrbotten,,65.75,21.77,2020-01-11,SAVAST_V,Lulea,SE,SWE,admin,49123.0,1752765449,worldcities_small,,,-11.0,-14.3
Mariestad,Sweden,Västra Götaland,,58.36,13.25,2020-01-01,KILAGARDEN,Mariestad,SE,SWE,minor,14891.0,1752879298,worldcities_small,1.04,0.0,,
Mariestad,Sweden,Västra Götaland,,58.36,13.25,2020-01-02,KILAGARDEN,Mariestad,SE,SWE,minor,14891.0,1752879298,worldcities_small,0.0,0.0,,
Mariestad,Sweden,Västra Götaland,,58.36,13.25,2020-01-03,KILAGARDEN,Mariestad,SE,SWE,minor,14891.0,1752879298,worldcities_small,1.46,0.0,,
Mariestad,Sweden,Västra Götaland,,58.36,13.25,2020-01-04,KILAGARDEN,Mariestad,SE,SWE,minor,14891.0,1752879298,worldcities_small,0.34,4.0,,
Mariestad,Sweden,Västra Götaland,,58.36,13.25,2020-01-05,KILAGARDEN,Mariestad,SE,SWE,minor,14891.0,1752879298,worldcities_small,0.36,4.0,,
Mariestad,Sweden,Västra Götaland,,58.36,13.25,2020-01-06,KILAGARDEN,Mariestad,SE,SWE,minor,14891.0,1752879298,worldcities_small,0.04,4.0,,
Mariestad,Sweden,Västra Götaland,,58.36,13.25,2020-01-07,KILAGARDEN,Mariestad,SE,SWE,minor,14891.0,1752879298,worldcities_small,0.74,4.0,,
Mariestad,Sweden,Västra Götaland,,58.36,13.25,2020-01-08,KILAGARDEN,Mariestad,SE,SWE,minor,14891.0,1752879298,worldcities_small,1.44,6.0,,
Mariestad,Sweden,Västra Götaland,,58.36,13.25,2020-01-09,KILAGARDEN,Mariestad,SE,SWE,minor,14891.0,1752879298,worldcities_small,1.26,28.0,,
Mariestad,Sweden,Västra Götaland,,58.36,13.25,2020-01-10,KILAGARDEN,Mariestad,SE,SWE,minor,14891.0,1752879298,worldcities_small,1.22,24.0,,
Mariestad,Sweden,Västra Götaland,,58.36,13.25,2020-01-11,KILAGARDEN,Mariestad,SE,SWE,minor,14891.0,1752879298,worldcities_small,1.96,16.0,,
Mariestad,Sweden,Västra Götaland,,58.36,13.25,2020-01-12,KILAGARDEN,Mariestad,SE,SWE,minor,14891.0,1752879298,worldcities_small,0.18,12.0,,
Mariestad,Sweden,Västra Götaland,,58.36,13.25,2020-01-13,KILAGARDEN,Mariestad,SE,SWE,minor,14891.0,1752879298,worldcities_small,0.84,12.0,,
Mariestad,Sweden,Västra Götaland,,58.36,13.25,2020-01-14,KILAGARDEN,Mariestad,SE,SWE,minor,14891.0,1752879298,worldcities_small,0.76,16.0,,
Mariestad,Sweden,Västra Götaland,,58.36,13.25,2020-01-15,KILAGARDEN,Mariestad,SE,SWE,minor,14891.0,1752879298,worldcities_small,0.36,16.0,,
Mariestad,Sweden,Västra Götaland,,58.36,13.25,2020-01-16,KILAGARDEN,Mariestad,SE,SWE,minor,14891.0,1752879298,worldcities_small,3.12,18.0,,
Mariestad,Sweden,Västra Götaland,,58.36,13.25,2020-01-17,KILAGARDEN,Mariestad,SE,SWE,minor,14891.0,1752879298,worldcities_small,0.82,22.0,,
Mariestad,Sweden,Västra Götaland,,58.36,13.25,2020-01-18,KILAGARDEN,Mariestad,SE,SWE,minor,14891.0,1752879298,worldcities_small,0.38,20.0,,
Mariestad,Sweden,Västra Götaland,,58.36,13.25,2020-01-19,KILAGARDEN,Mariestad,SE,SWE,minor,14891.0,1752879298,worldcities_small,0.0,20.0,,
Mariestad,Sweden,Västra Götaland,,58.36,13.25,2020-01-20,KILAGARDEN,Mariestad,SE,SWE,minor,14891.0,1752879298,worldcities_small,0.06,20.0,,
Mariestad,Sweden,Västra Götaland,,58.36,13.25,2020-01-21,KILAGARDEN,Mariestad,SE,SWE,minor,14891.0,1752879298,worldcities_small,0.0,22.0,,
Mariestad,Sweden,Västra Götaland,,58.36,13.25,2020-01-22,KILAGARDEN,Mariestad,SE,SWE,minor,14891.0,1752879298,worldcities_small,0.04,22.0,,
Mariestad,Sweden,Västra Götaland,,58.36,13.25,2020-01-23,KILAGARDEN,Mariestad,SE,SWE,minor,14891.0,1752879298,worldcities_small,0.72,22.0,,
Mariestad,Sweden,Västra Götaland,,58.36,13.25,2020-01-24,KILAGARDEN,Mariestad,SE,SWE,minor,14891.0,1752879298,worldcities_small,1.18,12.0,,
Mariestad,Sweden,Västra Götaland,,58.36,13.25,2020-01-25,KILAGARDEN,Mariestad,SE,SWE,minor,14891.0,1752879298,worldcities_small,0.32,6.0,,
Mariestad,Sweden,Västra Götaland,,58.36,13.25,2020-01-26,KILAGARDEN,Mariestad,SE,SWE,minor,14891.0,1752879298,worldcities_small,0.64,0.0,,
Mariestad,Sweden,Västra Götaland,,58.36,13.25,2020-01-27,KILAGARDEN,Mariestad,SE,SWE,minor,14891.0,1752879298,worldcities_small,3.64,0.0,,
Mariestad,Sweden,Västra Götaland,,58.36,13.25,2020-01-28,KILAGARDEN,Mariestad,SE,SWE,minor,14891.0,1752879298,worldcities_small,1.92,20.0,,
Mariestad,Sweden,Västra Götaland,,58.36,13.25,2020-01-29,KILAGARDEN,Mariestad,SE,SWE,minor,14891.0,1752879298,worldcities_small,3.24,32.0,,
Mariestad,Sweden,Västra Götaland,,58.36,13.25,2020-01-30,KILAGARDEN,Mariestad,SE,SWE,minor,14891.0,1752879298,worldcities_small,1.86,36.0,,
Mariestad,Sweden,Västra Götaland,,58.36,13.25,2020-01-31,KILAGARDEN,Mariestad,SE,SWE,minor,14891.0,1752879298,worldcities_small,0.32,30.0,,
Mariestad,Sweden,Västra Götaland,,58.36,13.25,2020-02-01,KILAGARDEN,Mariestad,SE,SWE,minor,14891.0,1752879298,worldcities_small,4.36,30.0,,
Mariestad,Sweden,Västra Götaland,,58.36,13.25,2020-02-02,KILAGARDEN,Mariestad,SE,SWE,minor,14891.0,1752879298,worldcities_small,2.96,44.0,,
Mariestad,Sweden,Västra Götaland,,58.36,13.25,2020-02-03,KILAGARDEN,Mariestad,SE,SWE,minor,14891.0,1752879298,worldcities_small,0.56,48.0,,
Mariestad,Sweden,Västra Götaland,,58.36,13.25,2020-02-04,KILAGARDEN,Mariestad,SE,SWE,minor,14891.0,1752879298,worldcities_small,1.64,48.0,,
Mariestad,Sweden,Västra Götaland,,58.36,13.25,2020-02-05,KILAGARDEN,Mariestad,SE,SWE,minor,14891.0,1752879298,worldcities_small,0.58,52.0,,
Mariestad,Sweden,Västra Götaland,,58.36,13.25,2020-02-06,KILAGARDEN,Mariestad,SE,SWE,minor,14891.0,1752879298,worldcities_small,0.26,42.0,,
Mariestad,Sweden,Västra Götaland,,58.36,13.25,2020-02-07,KILAGARDEN,Mariestad,SE,SWE,minor,14891.0,1752879298,worldcities_small,0.94,40.0,,
Mariestad,Sweden,Västra Götaland,,58.36,13.25,2020-02-08,KILAGARDEN,Mariestad,SE,SWE,minor,14891.0,1752879298,worldcities_small,1.28,28.0,,
Mariestad,Sweden,Västra Götaland,,58.36,13.25,2020-02-09,KILAGARDEN,Mariestad,SE,SWE,minor,14891.0,1752879298,worldcities_small,4.38,12.0,,
Mariestad,Sweden,Västra Götaland,,58.36,13.25,2020-02-10,KILAGARDEN,Mariestad,SE,SWE,minor,14891.0,1752879298,worldcities_small,1.56,12.0,,
Mariestad,Sweden,Västra Götaland,,58.36,13.25,2020-02-11,KILAGARDEN,Mariestad,SE,SWE,minor,14891.0,1752879298,worldcities_small,0.56,0.0,,
Mariestad,Sweden,Västra Götaland,,58.36,13.25,2020-02-12,KILAGARDEN,Mariestad,SE,SWE,minor,14891.0,1752879298,worldcities_small,0.3,0.0,,
Mariestad,Sweden,Västra Götaland,,58.36,13.25,2020-02-13,KILAGARDEN,Mariestad,SE,SWE,minor,14891.0,1752879298,worldcities_small,0.16,10.0,,
Mariestad,Sweden,Västra Götaland,,58.36,13.25,2020-02-14,KILAGARDEN,Mariestad,SE,SWE,minor,14891.0,1752879298,worldcities_small,0.1,12.0,,
Mariestad,Sweden,Västra Götaland,,58.36,13.25,2020-02-15,KILAGARDEN,Mariestad,SE,SWE,minor,14891.0,1752879298,worldcities_small,2.46,10.0,,
Mariestad,Sweden,Västra Götaland,,58.36,13.25,2020-02-16,KILAGARDEN,Mariestad,SE,SWE,minor,14891.0,1752879298,worldcities_small,2.76,20.0,,
Mariestad,Sweden,Västra Götaland,,58.36,13.25,2020-02-17,KILAGARDEN,Mariestad,SE,SWE,minor,14891.0,1752879298,worldcities_small,0.42,16.0,,
Mariestad,Sweden,Västra Götaland,,58.36,13.25,2020-02-18,KILAGARDEN,Mariestad,SE,SWE,minor,14891.0,1752879298,worldcities_small,1.18,16.0,,
Mariestad,Sweden,Västra Götaland,,58.36,13.25,2020-02-19,KILAGARDEN,Mariestad,SE,SWE,minor,14891.0,1752879298,worldcities_small,0.2,14.0,,
Mariestad,Sweden,Västra Götaland,,58.36,13.25,2020-02-20,KILAGARDEN,Mariestad,SE,SWE,minor,14891.0,1752879298,worldcities_small,2.68,14.0,,
Mariestad,Sweden,Västra Götaland,,58.36,13.25,2020-02-21,KILAGARDEN,Mariestad,SE,SWE,minor,14891.0,1752879298,worldcities_small,2.5,16.0,,
Mariestad,Sweden,Västra Götaland,,58.36,13.25,2020-02-22,KILAGARDEN,Mariestad,SE,SWE,minor,14891.0,1752879298,worldcities_small,0.86,20.0,,
Mariestad,Sweden,Västra Götaland,,58.36,13.25,2020-02-23,KILAGARDEN,Mariestad,SE,SWE,minor,14891.0,1752879298,worldcities_small,0.08,20.0,,
Mariestad,Sweden,Västra Götaland,,58.36,13.25,2020-02-24,KILAGARDEN,Mariestad,SE,SWE,minor,14891.0,1752879298,worldcities_small,0.0,,,
Mariestad,Sweden,Västra Götaland,,58.36,13.25,2020-02-25,KILAGARDEN,Mariestad,SE,SWE,minor,14891.0,1752879298,worldcities_small,0.62,,,
Mariestad,Sweden,Västra Götaland,,58.36,13.25,2020-02-26,KILAGARDEN,Mariestad,SE,SWE,minor,14891.0,1752879298,worldcities_small,0.02,,,
Mariestad,Sweden,Västra Götaland,,58.36,13.25,2020-02-27,KILAGARDEN,Mariestad,SE,SWE,minor,14891.0,1752879298,worldcities_small,0.64,,,
Mariestad,Sweden,Västra Götaland,,58.36,13.25,2020-02-28,KILAGARDEN,Mariestad,SE,SWE,minor,14891.0,1752879298,worldcities_small,0.36,,,
Mariestad,Sweden,Västra Götaland,,58.36,13.25,2020-02-29,KILAGARDEN,Mariestad,SE,SWE,minor,14891.0,1752879298,worldcities_small,1.15,,,
Mariestad,Sweden,Västra Götaland,,58.36,13.25,2020-03-01,KILAGARDEN,Mariestad,SE,SWE,minor,14891.0,1752879298,worldcities_small,1.0,,,
Mariestad,Sweden,Västra Götaland,,58.36,13.25,2020-03-02,KILAGARDEN,Mariestad,SE,SWE,minor,14891.0,1752879298,worldcities_small,1.8,,,
Mariestad,Sweden,Västra Götaland,,58.36,13.25,2020-03-03,KILAGARDEN,Mariestad,SE,SWE,minor,14891.0,1752879298,worldcities_small,2.28,,,
Mariestad,Sweden,Västra Götaland,,58.36,13.25,2020-03-04,KILAGARDEN,Mariestad,SE,SWE,minor,14891.0,1752879298,worldcities_small,4.84,,,
Mariestad,Sweden,Västra Götaland,,58.36,13.25,2020-03-05,KILAGARDEN,Mariestad,SE,SWE,minor,14891.0,1752879298,worldcities_small,3.32,,,
Mariestad,Sweden,Västra Götaland,,58.36,13.25,2020-03-06,KILAGARDEN,Mariestad,SE,SWE,minor,14891.0,1752879298,worldcities_small,3.5,58.0,,
Mariestad,Sweden,Västra Götaland,,58.36,13.25,2020-03-07,KILAGARDEN,Mariestad,SE,SWE,minor,14891.0,1752879298,worldcities_small,2.34,78.0,,
Mariestad,Sweden,Västra Götaland,,58.36,13.25,2020-03-08,KILAGARDEN,Mariestad,SE,SWE,minor,14891.0,1752879298,worldcities_small,1.56,66.0,,
Mariestad,Sweden,Västra Götaland,,58.36,13.25,2020-03-09,KILAGARDEN,Mariestad,SE,SWE,minor,14891.0,1752879298,worldcities_small,1.16,60.0,,
Mariestad,Sweden,Västra Götaland,,58.36,13.25,2020-03-10,KILAGARDEN,Mariestad,SE,SWE,minor,14891.0,1752879298,worldcities_small,1.26,44.0,,
Mariestad,Sweden,Västra Götaland,,58.36,13.25,2020-03-11,KILAGARDEN,Mariestad,SE,SWE,minor,14891.0,1752879298,worldcities_small,4.22,40.0,,
Mariestad,Sweden,Västra Götaland,,58.36,13.25,2020-03-12,KILAGARDEN,Mariestad,SE,SWE,minor,14891.0,1752879298,worldcities_small,1.94,36.0,,
Mariestad,Sweden,Västra Götaland,,58.36,13.25,2020-03-13,KILAGARDEN,Mariestad,SE,SWE,minor,14891.0,1752879298,worldcities_small,0.6,,,
Mariestad,Sweden,Västra Götaland,,58.36,13.25,2020-03-14,KILAGARDEN,Mariestad,SE,SWE,minor,14891.0,1752879298,worldcities_small,0.8,,,
Mariestad,Sweden,Västra Götaland,,58.36,13.25,2020-03-15,KILAGARDEN,Mariestad,SE,SWE,minor,14891.0,1752879298,worldcities_small,2.72,,,
Mariestad,Sweden,Västra Götaland,,58.36,13.25,2020-03-16,KILAGARDEN,Mariestad,SE,SWE,minor,14891.0,1752879298,worldcities_small,1.6,,,
Mariestad,Sweden,Västra Götaland,,58.36,13.25,2020-03-17,KILAGARDEN,Mariestad,SE,SWE,minor,14891.0,1752879298,worldcities_small,2.34,,,
Mariestad,Sweden,Västra Götaland,,58.36,13.25,2020-03-18,KILAGARDEN,Mariestad,SE,SWE,minor,14891.0,1752879298,worldcities_small,0.0,,,
Mariestad,Sweden,Västra Götaland,,58.36,13.25,2020-03-19,KILAGARDEN,Mariestad,SE,SWE,minor,14891.0,1752879298,worldcities_small,0.12,,,
Mariestad,Sweden,Västra Götaland,,58.36,13.25,2020-03-20,KILAGARDEN,Mariestad,SE,SWE,minor,14891.0,1752879298,worldcities_small,1.54,0.0,,
Mariestad,Sweden,Västra Götaland,,58.36,13.25,2020-03-21,KILAGARDEN,Mariestad,SE,SWE,minor,14891.0,1752879298,worldcities_small,0.46,0.0,,
Mariestad,Sweden,Västra Götaland,,58.36,13.25,2020-03-22,KILAGARDEN,Mariestad,SE,SWE,minor,14891.0,1752879298,worldcities_small,0.06,0.0,,
Mariestad,Sweden,Västra Götaland,,58.36,13.25,2020-03-23,KILAGARDEN,Mariestad,SE,SWE,minor,14891.0,1752879298,worldcities_small,0.0,0.0,,
Mariestad,Sweden,Västra Götaland,,58.36,13.25,2020-03-24,KILAGARDEN,Mariestad,SE,SWE,minor,14891.0,1752879298,worldcities_small,0.24,0.0,,
Mariestad,Sweden,Västra Götaland,,58.36,13.25,2020-03-25,KILAGARDEN,Mariestad,SE,SWE,minor,14891.0,1752879298,worldcities_small,0.62,0.0,,
Mariestad,Sweden,Västra Götaland,,58.36,13.25,2020-03-26,KILAGARDEN,Mariestad,SE,SWE,minor,14891.0,1752879298,worldcities_small,0.06,0.0,,
Mariestad,Sweden,Västra Götaland,,58.36,13.25,2020-03-27,KILAGARDEN,Mariestad,SE,SWE,minor,14891.0,1752879298,worldcities_small,0.56,0.0,,
Mariestad,Sweden,Västra Götaland,,58.36,13.25,2020-03-28,KILAGARDEN,Mariestad,SE,SWE,minor,14891.0,1752879298,worldcities_small,0.0,0.0,,
Mariestad,Sweden,Västra Götaland,,58.36,13.25,2020-03-29,KILAGARDEN,Mariestad,SE,SWE,minor,14891.0,1752879298,worldcities_small,0.24,0.0,,
Mariestad,Sweden,Västra Götaland,,58.36,13.25,2020-03-30,KILAGARDEN,Mariestad,SE,SWE,minor,14891.0,1752879298,worldcities_small,0.56,0.0,,
Mariestad,Sweden,Västra Götaland,,58.36,13.25,2020-03-31,KILAGARDEN,Mariestad,SE,SWE,minor,14891.0,1752879298,worldcities_small,0.72,0.0,,
Mariestad,Sweden,Västra Götaland,,58.36,13.25,2020-04-01,KILAGARDEN,Mariestad,SE,SWE,minor,14891.0,1752879298,worldcities_small,0.48,0.0,,
Mariestad,Sweden,Västra Götaland,,58.36,13.25,2020-04-02,KILAGARDEN,Mariestad,SE,SWE,minor,14891.0,1752879298,worldcities_small,0.46,0.0,,
Mariestad,Sweden,Västra Götaland,,58.36,13.25,2020-04-03,KILAGARDEN,Mariestad,SE,SWE,minor,14891.0,1752879298,worldcities_small,0.4,0.0,,
Mariestad,Sweden,Västra Götaland,,58.36,13.25,2020-04-04,KILAGARDEN,Mariestad,SE,SWE,minor,14891.0,1752879298,worldcities_small,2.46,0.0,,
Mariestad,Sweden,Västra Götaland,,58.36,13.25,2020-04-05,KILAGARDEN,Mariestad,SE,SWE,minor,14891.0,1752879298,worldcities_small,4.58,0.0,,
Mariestad,Sweden,Västra Götaland,,58.36,13.25,2020-04-06,KILAGARDEN,Mariestad,SE,SWE,minor,14891.0,1752879298,worldcities_small,1.2,0.0,,
Mariestad,Sweden,Västra Götaland,,58.36,13.25,2020-04-07,KILAGARDEN,Mariestad,SE,SWE,minor,14891.0,1752879298,worldcities_small,1.16,0.0,,
Mariestad,Sweden,Västra Götaland,,58.36,13.25,2020-04-08,KILAGARDEN,Mariestad,SE,SWE,minor,14891.0,1752879298,worldcities_small,0.2,0.0,,
Mariestad,Sweden,Västra Götaland,,58.36,13.25,2020-04-09,KILAGARDEN,Mariestad,SE,SWE,minor,14891.0,1752879298,worldcities_small,0.4,0.0,,
Mariestad,Sweden,Västra Götaland,,58.36,13.25,2020-04-10,KILAGARDEN,Mariestad,SE,SWE,minor,14891.0,1752879298,worldcities_small,0.16,0.0,,
Mariestad,Sweden,Västra Götaland,,58.36,13.25,2020-04-11,KILAGARDEN,Mariestad,SE,SWE,minor,14891.0,1752879298,worldcities_small,1.2,0.0,,
Mariestad,Sweden,Västra Götaland,,58.36,13.25,2020-04-12,KILAGARDEN,Mariestad,SE,SWE,minor,14891.0,1752879298,worldcities_small,0.2,0.0,,
Mariestad,Sweden,Västra Götaland,,58.36,13.25,2020-04-13,KILAGARDEN,Mariestad,SE,SWE,minor,14891.0,1752879298,worldcities_small,0.32,0.0,,
Mariestad,Sweden,Västra Götaland,,58.36,13.25,2020-04-14,KILAGARDEN,Mariestad,SE,SWE,minor,14891.0,1752879298,worldcities_small,0.18,0.0,,
Mariestad,Sweden,Västra Götaland,,58.36,13.25,2020-04-15,KILAGARDEN,Mariestad,SE,SWE,minor,14891.0,1752879298,worldcities_small,0.18,0.0,,
Mariestad,Sweden,Västra Götaland,,58.36,13.25,2020-04-16,KILAGARDEN,Mariestad,SE,SWE,minor,14891.0,1752879298,worldcities_small,0.76,0.0,,
Mariestad,Sweden,Västra Götaland,,58.36,13.25,2020-04-17,KILAGARDEN,Mariestad,SE,SWE,minor,14891.0,1752879298,worldcities_small,0.54,0.0,,
Mariestad,Sweden,Västra Götaland,,58.36,13.25,2020-04-18,KILAGARDEN,Mariestad,SE,SWE,minor,14891.0,1752879298,worldcities_small,0.36,0.0,,
Mariestad,Sweden,Västra Götaland,,58.36,13.25,2020-04-19,KILAGARDEN,Mariestad,SE,SWE,minor,14891.0,1752879298,worldcities_small,0.08,0.0,,
Mariestad,Sweden,Västra Götaland,,58.36,13.25,2020-04-20,KILAGARDEN,Mariestad,SE,SWE,minor,14891.0,1752879298,worldcities_small,0.0,0.0,,
Mariestad,Sweden,Västra Götaland,,58.36,13.25,2020-04-21,KILAGARDEN,Mariestad,SE,SWE,minor,14891.0,1752879298,worldcities_small,0.0,0.0,,
Mariestad,Sweden,Västra Götaland,,58.36,13.25,2020-04-22,KILAGARDEN,Mariestad,SE,SWE,minor,14891.0,1752879298,worldcities_small,0.0,0.0,,
Mariestad,Sweden,Västra Götaland,,58.36,13.25,2020-04-23,KILAGARDEN,Mariestad,SE,SWE,minor,14891.0,1752879298,worldcities_small,1.98,0.0,,
Mariestad,Sweden,Västra Götaland,,58.36,13.25,2020-04-24,KILAGARDEN,Mariestad,SE,SWE,minor,14891.0,1752879298,worldcities_small,1.68,0.0,,
Mariestad,Sweden,Västra Götaland,,58.36,13.25,2020-04-25,KILAGARDEN,Mariestad,SE,SWE,minor,14891.0,1752879298,worldcities_small,0.58,0.0,,
Mariestad,Sweden,Västra Götaland,,58.36,13.25,2020-04-26,KILAGARDEN,Mariestad,SE,SWE,minor,14891.0,1752879298,worldcities_small,0.0,0.0,,
Mariestad,Sweden,Västra Götaland,,58.36,13.25,2020-04-27,KILAGARDEN,Mariestad,SE,SWE,minor,14891.0,1752879298,worldcities_small,2.82,0.0,,
Mariestad,Sweden,Västra Götaland,,58.36,13.25,2020-04-28,KILAGARDEN,Mariestad,SE,SWE,minor,14891.0,1752879298,worldcities_small,1.46,0.0,,
Mariestad,Sweden,Västra Götaland,,58.36,13.25,2020-04-29,KILAGARDEN,Mariestad,SE,SWE,minor,14891.0,1752879298,worldcities_small,0.08,0.0,,
Mariestad,Sweden,Västra Götaland,,58.36,13.25,2020-04-30,KILAGARDEN,Mariestad,SE,SWE,minor,14891.0,1752879298,worldcities_small,4.64,0.0,,
Mariestad,Sweden,Västra Götaland,,58.36,13.25,2020-05-01,KILAGARDEN,Mariestad,SE,SWE,minor,14891.0,1752879298,worldcities_small,0.82,0.0,,
Mariestad,Sweden,Västra Götaland,,58.36,13.25,2020-05-02,KILAGARDEN,Mariestad,SE,SWE,minor,14891.0,1752879298,worldcities_small,0.32,0.0,,
Mariestad,Sweden,Västra Götaland,,58.36,13.25,2020-05-03,KILAGARDEN,Mariestad,SE,SWE,minor,14891.0,1752879298,worldcities_small,0.48,0.0,,
Mariestad,Sweden,Västra Götaland,,58.36,13.25,2020-05-04,KILAGARDEN,Mariestad,SE,SWE,minor,14891.0,1752879298,worldcities_small,0.0,0.0,,
Mariestad,Sweden,Västra Götaland,,58.36,13.25,2020-05-05,KILAGARDEN,Mariestad,SE,SWE,minor,14891.0,1752879298,worldcities_small,0.1,0.0,,
Mariestad,Sweden,Västra Götaland,,58.36,13.25,2020-05-06,KILAGARDEN,Mariestad,SE,SWE,minor,14891.0,1752879298,worldcities_small,0.4,0.0,,
Mariestad,Sweden,Västra Götaland,,58.36,13.25,2020-05-07,KILAGARDEN,Mariestad,SE,SWE,minor,14891.0,1752879298,worldcities_small,1.74,0.0,,
Mariestad,Sweden,Västra Götaland,,58.36,13.25,2020-05-08,KILAGARDEN,Mariestad,SE,SWE,minor,14891.0,1752879298,worldcities_small,0.08,0.0,,
Mariestad,Sweden,Västra Götaland,,58.36,13.25,2020-05-09,KILAGARDEN,Mariestad,SE,SWE,minor,14891.0,1752879298,worldcities_small,0.28,0.0,,
Mariestad,Sweden,Västra Götaland,,58.36,13.25,2020-05-10,KILAGARDEN,Mariestad,SE,SWE,minor,14891.0,1752879298,worldcities_small,1.28,0.0,,
Mariestad,Sweden,Västra Götaland,,58.36,13.25,2020-05-11,KILAGARDEN,Mariestad,SE,SWE,minor,14891.0,1752879298,worldcities_small,0.84,0.0,,
Mariestad,Sweden,Västra Götaland,,58.36,13.25,2020-05-12,KILAGARDEN,Mariestad,SE,SWE,minor,14891.0,1752879298,worldcities_small,0.02,0.0,,
